Type,Point X,Point Y, Point Z,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance
R2,1019.47,10.02,560.01,0.698439134,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,15.32066664,3.218818629,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,2.313644326,2.583363365,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,7.19855054,7.673793051,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,18.05880234,1.829615648,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,25.17780062,0.539407349,A2149013802_1,46112,9.10E-07,3.9,0.38,0.385084268,4.191076773,A2149013802_1,46112,9.10E-07,3.9,0.38,4.252139229,2.876839192,A2149013802_1,46112,9.10E-07,3.9,0.38,43.15258743,2.876839192,A2149013802_1,46112,9.10E-07,3.9,0.38,4.482609556,10.95514783,A2149013802_1,46112,9.10E-07,3.9,0.38,29.51285544,2.876839192,A2149013802_1,46112,9.10E-07,3.9,0.38,17.87597541,2.328180887,A2149013802_1,46112,9.10E-07,3.9,0.38,14.40242753,4.495041776,A2146801901_699,40000,1.04E-06,3.45,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,979.08,26.35,611.05,0.677143873,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,1.141775212,1.8839291,A2149012402_2_693987_BODY_22_JT,46095,1.10E-06,2.2,0.36,11.92117119,13.62159081,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,35.2962253,2.978697565,A2146801901_701,40000,1.04E-06,3.45,0.3,40.08029872,4.478326404,A2146801901_699,40000,1.04E-06,3.45,0.3,36.68383926,1.183047183,A2146802402_4_582403_OUT_FERTIGTEIL_KST_STREBE_BFS_JT,46037,1.69E-06,13.9395,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,991.49,28.5,595.51,0.680385441,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,14.7844568,3.402432385,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,8.266012833,2.12416108,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,19.71226336,2.613058791,A2146801901_701,40000,1.04E-06,3.45,0.3,112.6399389,4.169378841,A2146801901_699,40000,1.04E-06,3.45,0.3,1.019716006,1.481911298,A2146801901_699,40000,1.04E-06,3.45,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,998.34,32.11,586.98,0.681086116,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,15.11200083,3.148333506,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,8.926750522,2.137411818,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,19.15983932,2.623611255,A2146801901_701,40000,1.04E-06,3.45,0.3,90.9973097,0.708850577,A2149013802_1,46112,9.10E-07,3.9,0.38,1.434090848,0.572678472,A2149013802_1,46112,9.10E-07,3.9,0.38,21.38550669,3.394524872,A2149013802_1,46112,9.10E-07,3.9,0.38,7.887531929,4.24313923,A2146801901_699,40000,1.04E-06,3.45,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1006.92,34.41,576.25,0.681931255,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,15.19199556,3.198270201,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,9.739270891,2.150774984,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,18.46067411,4.954561251,A2146801901_701,40000,1.04E-06,3.45,0.3,58.86578076,0.762306484,A2149013802_1,46112,9.10E-07,3.9,0.38,6.12E-13,2.777482221,A2149013802_1,46112,9.10E-07,3.9,0.38,6.032682025,10.38547982,A2149013802_1,46112,9.10E-07,3.9,0.38,2.512590267,1.874751272,A2149013802_1,46112,9.10E-07,3.9,0.38,15.46804728,2.743486324,A2149013802_1,46112,9.10E-07,3.9,0.38,4.381123145,2.777482221,A2149013802_1,46112,9.10E-07,3.9,0.38,19.80786185,5.536663408,A2149013802_1,46112,9.10E-07,3.9,0.38,8.067072462,6.943677004,A2146801901_699,40000,1.04E-06,3.45,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1020.28,31.74,559.43,0.693935976,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,15.32540615,3.547527652,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,10.77016021,2.950340948,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,23.77709602,1.844727102,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,26.68697093,0.540094297,A2149013802_1,46112,9.10E-07,3.9,0.38,0.297051863,3.600628645,A2149013802_1,46112,9.10E-07,3.9,0.38,4.13172137,0.810141445,A2149013802_1,46112,9.10E-07,3.9,0.38,0.102504514,2.777998402,A2149013802_1,46112,9.10E-07,3.9,0.38,43.20754329,2.880502916,A2149013802_1,46112,9.10E-07,3.9,0.38,3.780660077,3.600628645,A2149013802_1,46112,9.10E-07,3.9,0.38,1.934533437,3.922929844,A2149013802_1,46112,9.10E-07,3.9,0.38,10.95145701,2.757777277,A2149013802_1,46112,9.10E-07,3.9,0.38,18.05987221,2.880502916,A2149013802_1,46112,9.10E-07,3.9,0.38,5.604156316,2.587607132,A2149013802_1,46112,9.10E-07,3.9,0.38,8.99682647,2.583780115,A2149013802_1,46112,9.10E-07,3.9,0.38,2.911590428,3.600628645,A2149013802_1,46112,9.10E-07,3.9,0.38,8.366055909,4.500766283,A2146801901_699,40000,1.04E-06,3.45,0.3,
R2,1034.06,36.71,542.22,0.694009716,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,14.34883994,5.552680702,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,90.71056738,3.766130204,A2149013802_1,46112,9.10E-07,3.9,0.38,8.14155995,2.994249782,A2149013802_1,46112,9.10E-07,3.9,0.38,44.91374626,2.994249782,A2149013802_1,46112,9.10E-07,3.9,0.38,3.929952839,3.742812227,A2149013802_1,46112,9.10E-07,3.9,0.38,19.60210173,12.57309227,A2149013802_1,46112,9.10E-07,3.9,0.38,6.937194246,2.994249782,A2149013802_1,46112,9.10E-07,3.9,0.38,7.960808153,2.095565367,A2149013802_1,46112,9.10E-07,3.9,0.38,9.66E-13,0.116420298,A2149013802_1,46112,9.10E-07,3.9,0.38,4.400440337,2.83672964,A2146801901_699,40000,1.04E-06,3.45,0.3,12.97464488,4.737923452,A2146800901_195,48610,1.09E-06,2.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1048.08,31.09,524.51,0.706731259,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,13.77259885,5.121618107,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,10.33451271,6.724644626,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,19.59926572,3.682508926,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,75.89204559,9.093012227,A2149013802_1,46112,9.10E-07,3.9,0.38,9.471209127,3.121312105,A2149013802_1,46112,9.10E-07,3.9,0.38,47.52422623,2.304332164,A2149013802_1,46112,9.10E-07,3.9,0.38,0.574026904,2.06481503,A2149013802_1,46112,9.10E-07,3.9,0.38,8.68E-13,0.114711946,A2149013802_1,46112,9.10E-07,3.9,0.38,15.81207755,3.255461378,A2146800901_195,48610,1.09E-06,2.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1061.19,30.96,508.04,0.709374841,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,15.79447594,6.032245515,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,17.33041682,2.193677214,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,51.77062126,2.837340937,A2146801901_699,40000,1.04E-06,3.45,0.3,69.85826669,4.062101,A2149013802_1,46112,9.10E-07,3.9,0.38,15.83539362,2.038543407,A2149013802_1,46112,9.10E-07,3.9,0.38,5.96E-06,0.113246376,A2149013802_1,46112,9.10E-07,3.9,0.38,9.392823922,3.170931551,A2146800901_195,48610,1.09E-06,2.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1075.91,23.05,489.4,0.72071798,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,15.98844661,3.330926377,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,32.0879241,2.220617585,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,8.451068356,2.752157883,A2146801901_701,40000,1.04E-06,3.45,0.3,99.99829177,1.957456668,A2146800901_195,48610,1.09E-06,2.1,0.35,5.2360834,3.079338217,A2146800901_195,48610,1.09E-06,2.1,0.35,37.39067307,3.224668091,A2146804802_222,46057,1.22E-06,3.85,0.41,5.475357637,2.189074298,A2146804802_222,46057,1.22E-06,3.85,0.41,53.24704171,3.264446738,A2146804802_222,46057,1.22E-06,3.85,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1094.58,21.46,465.93,0.735462605,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,16.25171804,3.950070357,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,14.90792149,2.048911009,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,3.116803381,10.88208251,A2146801901_701,40000,1.04E-06,3.45,0.3,83.73857913,4.940986798,A2146800901_195,48610,1.09E-06,2.1,0.35,51.63957373,2.530161279,A2146800901_218,46057,1.22E-06,3.85,0.41,8.8870714,2.201448479,A2146804802_222,46057,1.22E-06,3.85,0.41,45.32003409,2.108862034,A2146804802_222,46057,1.22E-06,3.85,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,977.11,55.8,614.12,0.672585806,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,1.140274229,1.762241991,A2149012402_2_693987_BODY_22_JT,46095,1.10E-06,2.2,0.36,3.41891081,4.115199051,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,17.43016193,4.033856009,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,35.71071423,2.987979746,A2146801901_701,40000,1.04E-06,3.45,0.3,49.74792979,3.676930451,A2146802402_4_582403_OUT_FERTIGTEIL_KST_STREBE_BFS_JT,46037,1.69E-06,13.9395,0.35,0.948398569,6.99496981,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,9.404626916,7.787841037,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,0,2.349962815,A2146802402_4_582403_OUT_FERTIGTEIL_KST_STREBE_BFS_JT,46037,1.69E-06,13.9395,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,989.63,56.36,598.41,0.67618968,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,15.03110457,3.165376543,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,15.41473883,2.087616022,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,13.21877322,2.892523705,A2146801901_701,40000,1.04E-06,3.45,0.3,107.8810162,4.144875534,A2146801901_699,40000,1.04E-06,3.45,0.3,0,2.48692532,A2146801901_699,40000,1.04E-06,3.45,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1001.09,58.04,584.06,0.683758864,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,15.12435724,3.166837484,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,15.54874744,2.101822769,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,12.61119557,2.627324702,A2146801901_701,40000,1.04E-06,3.45,0.3,78.98188328,2.089607119,A2149013802_1,46112,9.10E-07,3.9,0.38,2.664761677,4.360900573,A2149013802_1,46112,9.10E-07,3.9,0.38,1.23366742,6.273350742,A2149013802_1,46112,9.10E-07,3.9,0.38,0.669284137,0.013761546,A2149013802_1,46112,9.10E-07,3.9,0.38,0,2.73218273,A2149013802_1,46112,9.10E-07,3.9,0.38,8.980793731,2.808578168,A2149013802_1,46112,9.10E-07,3.9,0.38,9.726567102,3.415228413,A2149013802_1,46112,9.10E-07,3.9,0.38,7.935599118,4.269018395,A2146801901_699,40000,1.04E-06,3.45,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1017.14,53.09,563.81,0.692934313,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,15.28973488,3.185361434,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,15.71444974,2.123537157,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,0.057064541,14.68967914,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,36.55832779,0.362347517,A2149013802_1,46112,9.10E-07,3.9,0.38,1.188034136,1.774425798,A2149013802_1,46112,9.10E-07,3.9,0.38,42.79410914,2.852940639,A2149013802_1,46112,9.10E-07,3.9,0.38,7.979318349,4.2644557,A2149013802_1,46112,9.10E-07,3.9,0.38,10.33133427,2.863354091,A2149013802_1,46112,9.10E-07,3.9,0.38,19.13873551,2.852940639,A2149013802_1,46112,9.10E-07,3.9,0.38,22.46690753,3.566175798,A2149013802_1,46112,9.10E-07,3.9,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1055.44,51.7,515.69,0.710287954,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,15.71865093,3.274718944,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,13.53550497,0.013827093,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,119.306912,4.405600194,A2149013802_1,46112,9.10E-07,3.9,0.38,9.515056394,2.2418193,A2149013802_1,46112,9.10E-07,3.9,0.38,2.970070229,3.188757686,A2149013802_1,46112,9.10E-07,3.9,0.38,21.43703996,2.050480879,A2149013802_1,46112,9.10E-07,3.9,0.38,4.99E-05,0.113865592,A2149013802_1,46112,9.10E-07,3.9,0.38,14.25737006,3.545115531,A2146800901_195,48610,1.09E-06,2.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1065.16,53.56,503.52,0.713149318,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,15.84031869,3.300066394,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,13.96109634,3.266934967,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,2.902373699,2.228616084,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,2.636609335,8.960195411,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,37.48534708,3.309969058,A2146801901_699,40000,1.04E-06,3.45,0.3,81.60486453,4.146571056,A2149013802_1,46112,9.10E-07,3.9,0.38,0.530604371,1.744630658,A2149013802_1,46112,9.10E-07,3.9,0.38,9.734511665,3.155791556,A2146800901_195,48610,1.09E-06,2.1,0.35,49.66189643,1.787710229,A2146804802_222,46057,1.22E-06,3.85,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1078.11,55.64,487.31,0.725794901,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,16.01104091,3.335633524,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,32.13326961,2.223755683,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,6.020902457,2.748478665,A2146801901_701,40000,1.04E-06,3.45,0.3,7.043544978,6.524736934,A2146801901_699,40000,1.04E-06,3.45,0.3,90.16207319,3.076359067,A2146800901_195,48610,1.09E-06,2.1,0.35,53.10092629,3.712416023,A2146804802_222,46057,1.22E-06,3.85,0.41,7.235422722,4.090525712,A2146804802_222,46057,1.22E-06,3.85,0.41,33.14056614,3.33459311,A2146804802_222,46057,1.22E-06,3.85,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1028.37,56.65,549.78,0.696425461,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,14.45011209,4.165893581,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,18.56214555,14.4973128,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,47.13027502,3.678982165,A2149013802_1,46112,9.10E-07,3.9,0.38,8.025633788,2.943185732,A2149013802_1,46112,9.10E-07,3.9,0.38,44.14778552,2.943185732,A2149013802_1,46112,9.10E-07,3.9,0.38,8.231722594,3.814265029,A2149013802_1,46112,9.10E-07,3.9,0.38,9.721105505,2.92868392,A2149013802_1,46112,9.10E-07,3.9,0.38,21.29150047,2.943185732,A2149013802_1,46112,9.10E-07,3.9,0.38,23.17758764,3.678982165,A2149013802_1,46112,9.10E-07,3.9,0.38,8.547962301,3.965809921,A2146801901_699,40000,1.04E-06,3.45,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1040.56,53.94,534.42,0.703139447,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,15.54193566,3.237903262,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,19.31246489,11.46899064,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,74.85910986,3.81113406,A2149013802_1,46112,9.10E-07,3.9,0.38,8.313920782,3.048907248,A2149013802_1,46112,9.10E-07,3.9,0.38,45.73360824,3.048907248,A2149013802_1,46112,9.10E-07,3.9,0.38,8.527412459,3.81113406,A2149013802_1,46112,9.10E-07,3.9,0.38,19.78001283,2.08168435,A2149013802_1,46112,9.10E-07,3.9,0.38,1.07E-12,0.115649131,A2149013802_1,46112,9.10E-07,3.9,0.38,7.000996258,1.912060696,A2146801901_699,40000,1.04E-06,3.45,0.3,13.11738809,3.315482324,A2146800901_195,48610,1.09E-06,2.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,984.43,80.29,656.04,0.0862703,A2146801901_705,40016,1.10E-06,2.39E-02,0.4,1.425814761,0,A2146801901_705,40016,1.10E-06,2.39E-02,0.4,2.275764127,6.92E-13,A2146801901_703,40000,1.04E-06,3.45,0.3,1.883727142,114.4811183,A2146801901_701,40000,1.04E-06,3.45,0.3,3.022622597,29.40040886,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,2.65838568,40.99061912,A2146802402_4_41825_OUT_FERTIG_GELOCHT_JT,46032,2.70E-06,70,0.3,2.647700051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,981.4,81.5,609.25,0.668105095,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,14.9585012,3.116354417,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,15.37401512,2.077534339,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,26.2379667,2.973349071,A2146801901_701,40000,1.04E-06,3.45,0.3,46.92592378,4.496942927,A2146801901_699,40000,1.04E-06,3.45,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,993.59,78.79,593.89,0.673318841,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,15.06254072,3.138029316,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,15.48094463,2.091984304,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,7.840642597,2.929652143,A2146801901_701,40000,1.04E-06,3.45,0.3,103.1913081,0.095681122,A2149013802_1,46112,9.10E-07,3.9,0.38,0.387371849,3.520356724,A2149013802_1,46112,9.10E-07,3.9,0.38,0.358286914,0.501979754,A2149013802_1,46112,9.10E-07,3.9,0.38,12.89628692,4.183148357,A2146801901_699,40000,1.04E-06,3.45,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1003.41,78.89,581.57,0.682357173,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,14.94016532,3.368313377,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,14.70052819,2.976588638,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,82.68448978,0.369102865,A2149013802_1,46112,9.10E-07,3.9,0.38,1.926643136,0.514960835,A2149013802_1,46112,9.10E-07,3.9,0.38,9.984859134,0.369102865,A2149013802_1,46112,9.10E-07,3.9,0.38,20.21754626,2.746457788,A2149013802_1,46112,9.10E-07,3.9,0.38,1.974016535,1.446492891,A2149013802_1,46112,9.10E-07,3.9,0.38,7.570182133,2.424446724,A2149013802_1,46112,9.10E-07,3.9,0.38,9.133723779,2.512565254,A2149013802_1,46112,9.10E-07,3.9,0.38,7.977026775,4.291322947,A2146801901_699,40000,1.04E-06,3.45,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1019.81,78.52,560.97,0.688935743,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,22.22632449,7.260741859,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,4.672564199,3.271575819,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,19.24729646,2.658466361,A2146801901_701,40000,1.04E-06,3.45,0.3,24.7713998,0.337007427,A2149013802_1,46112,9.10E-07,3.9,0.38,3.134817236,3.58777251,A2149013802_1,46112,9.10E-07,3.9,0.38,2.063983583,2.870733253,A2149013802_1,46112,9.10E-07,3.9,0.38,43.06099835,2.870733253,A2149013802_1,46112,9.10E-07,3.9,0.38,4.58E-13,7.025906798,A2149013802_1,46112,9.10E-07,3.9,0.38,0.976648893,3.614942944,A2149013802_1,46112,9.10E-07,3.9,0.38,33.24386312,2.864579035,A2149013802_1,46112,9.10E-07,3.9,0.38,22.60702437,3.588416567,A2149013802_1,46112,9.10E-07,3.9,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1041.18,77.4,534.12,0.702417428,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,15.54466246,3.238471346,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,31.19727396,2.158980897,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,5.397452243,2.698726122,A2146801901_701,40000,1.04E-06,3.45,0.3,59.25920783,3.81380697,A2149013802_1,46112,9.10E-07,3.9,0.38,14.49246648,3.051045576,A2149013802_1,46112,9.10E-07,3.9,0.38,48.92708952,12.23683928,A2149013802_1,46112,9.10E-07,3.9,0.38,3.988047521,4.19411556,A2149013802_1,46112,9.10E-07,3.9,0.38,0.945872194,0.263464864,A2149013802_1,46112,9.10E-07,3.9,0.38,1.909732736,2.476862505,A2149013802_1,46112,9.10E-07,3.9,0.38,4.056727018,2.31444233,A2149013802_1,46112,9.10E-07,3.9,0.38,1.02E-12,0.115620125,A2149013802_1,46112,9.10E-07,3.9,0.38,9.481686163,2.84147312,A2146801901_699,40000,1.04E-06,3.45,0.3,12.91218672,3.334977219,A2146800901_195,48610,1.09E-06,2.1,0.35,21.6759021,0.151456641,A2146800901_195,48610,1.09E-06,2.1,0.35,,,,,,,,,,,,,,,
R2,1058.34,81.99,512.67,0.7128508,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,15.74834385,3.280904969,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,29.58750563,3.650103376,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,36.18650729,2.795782163,A2146801901_701,40000,1.04E-06,3.45,0.3,75.60685566,2.480621673,A2149013802_1,46112,9.10E-07,3.9,0.38,8.50075714,3.21254263,A2149013802_1,46112,9.10E-07,3.9,0.38,10.62223079,2.273076916,A2149013802_1,46112,9.10E-07,3.9,0.38,16.18670764,3.859168738,A2146800901_195,48610,1.09E-06,2.1,0.35,64.38097308,2.828365302,A2146800901_194,48610,1.09E-06,2.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R2,1067.83,78.81,500.69,0.718626173,A2149012402_2_1014907_BODY_384_JT,46063,2.66E-06,70,0.3,15.86942742,3.306130713,A2149012402_2_1272049_VOLUME46_JT,46064,1.81E-06,44.8,0.35,31.8490592,2.204087142,A2149012402_2_1174758_VOLUME46_JT,46101,1.05E-06,3.1,0.32,21.37098811,2.772696201,A2146801901_701,40000,1.04E-06,3.45,0.3,19.50040354,2.870462826,A2146801901_699,40000,1.04E-06,3.45,0.3,89.09211323,4.804318017,A2146800901_195,48610,1.09E-06,2.1,0.35,63.50377074,2.644807782,A2146800901_194,48610,1.09E-06,2.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
