S. No,Point_ID,Type,Point X,Point Y, Point Z,Thickness_1,ComponentName_1,MaterialID_1,P1_1,P2_1,P3_1,Distance_1,Thickness_2,ComponentName_2,MaterialID_2,P1_2,P2_2,P3_2,Distance_2,Thickness_3,ComponentName_3,MaterialID_3,P1_3,P2_3,P3_3,Distance_3,Thickness_4,ComponentName_4,MaterialID_4,P1_4,P2_4,P3_4,Distance_4,Thickness_5,ComponentName_5,MaterialID_5,P1_5,P2_5,P3_5,Distance_5,Thickness_6,ComponentName_6,MaterialID_6,P1_6,P2_6,P3_6,Distance_6,Thickness_7,ComponentName_7,MaterialID_7,P1_7,P2_7,P3_7,Distance_7,Thickness_8,ComponentName_8,MaterialID_8,P1_8,P2_8,P3_8,Distance_8,Thickness_9,ComponentName_9,MaterialID_9,P1_9,P2_9,P3_9,Distance_9,Thickness_10,ComponentName_10,MaterialID_10,P1_10,P2_10,P3_10,Distance_10,Thickness_11,ComponentName_11,MaterialID_11,P1_11,P2_11,P3_11,Distance_11,Thickness_12,ComponentName_12,MaterialID_12,P1_12,P2_12,P3_12,Distance_12,Thickness_13,ComponentName_13,MaterialID_13,P1_13,P2_13,P3_13,Distance_13,Thickness_14,ComponentName_14,MaterialID_14,P1_14,P2_14,P3_14,Distance_14,Thickness_15,ComponentName_15,MaterialID_15,P1_15,P2_15,P3_15,Distance_15,Thickness_16,ComponentName_16,MaterialID_16,P1_16,P2_16,P3_16,Distance_16,Thickness_17,ComponentName_17,MaterialID_17,P1_17,P2_17,P3_17,Distance_17,Thickness_18,ComponentName_18,MaterialID_18,P1_18,P2_18,P3_18,Distance_18,Thickness_19,ComponentName_19,MaterialID_19,P1_19,P2_19,P3_19,Distance_19,A3MS
14,P14,R1,1031.8,-76.52,542.74,0.731244098,SCREEN_2,43307,9.70E-08,0.4,0.4,2.07E-12,0.99841156,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.327433551,6.353528109,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.523711898,3.403675773,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,17.92602574,2.269117208,REAR_BRACKET,46072,1.85E-06,24,0.136,13.61470307,2.836396477,A2146801901_600,46101,1.05E-06,3.1,0.32,61.98771671,0,A2146801901_595,46014,9.50E-07,1.15,0.43,2.559279819,0,A2146801901_595,46014,9.50E-07,1.15,0.43,10.78255188,2.646,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.8027
15,P15,R1,1045.35,-73.93,525.79,0.792625674,SCREEN_2,43307,9.70E-08,0.4,0.4,2.29E-12,1.071781166,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.424981777,6.820425601,INNER_SCREEN,46064,1.81E-06,44.8,0.35,7.003115573,3.653799429,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,19.11471218,3.782430913,REAR_BRACKET,46072,1.85E-06,24,0.136,15.62001184,2.500398535,A2146801901_600,46101,1.05E-06,3.1,0.32,68.23889876,0,A2146801901_595,46014,9.50E-07,1.15,0.43,2.512569764,0,A2146801901_595,46014,9.50E-07,1.15,0.43,10.16592832,2.646,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5003
16,P16,R1,1057.52,-78.58,510.41,0.846109865,SCREEN_2,43307,9.70E-08,0.4,0.4,2.50E-12,1.149131068,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.527821988,7.142894253,INNER_SCREEN,46064,1.81E-06,44.8,0.35,7.678284865,3.917492278,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,35.06588672,2.556100844,REAR_BRACKET,46072,1.85E-06,24,0.136,7.951505932,3.264576898,A2146801901_600,46101,1.05E-06,3.1,0.32,70.97807015,0,A2146801901_595,46014,9.50E-07,1.15,0.43,2.500102528,0,A2146801901_595,46014,9.50E-07,1.15,0.43,6.001352768,4,A2146802402_4,46064,1.81E-06,44.8,0.35,0,2.646,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.7727
17,P17,R1,983.46,17.37,655.59,0.202471461,A2146801901_586,46021,1.05E-06,2.1,0.32,4.183454656,0.512201844,A2148309800_712,,,,,4.764902565,2.423433047,A2148309800_712,,,,,1.551741782,0,A2148309800_712,,,,,2.545282853,2.801352068,A2148309800_712,,,,,0.404338223,0.74609003,A2148309800_712,,,,,2.809022952,4.172812001,A2148309800_712,,,,,3.668384184,2.780420027,A2146830000_1,,,,,3.104003479,4.326045105,A2146830000_1,,,,,19.69697303,5.766329503,A2146830000_1,,,,,1.806025078,50.10462139,A2146801901_600,46101,1.05E-06,3.1,0.32,2.992836192,25.19246391,A2146802402_4,46064,1.81E-06,44.8,0.35,5.000000017,0,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.7453
18,P18,R1,976.03,-42.62,613.47,0.557288235,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.100799066,0,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,1.108789444,1.713584115,SIDE_SUPPORT_BRACKETS,46008,9.70E-08,0.4,0.4,6.550695992,17.73173318,REAR_BRACKET,46072,1.85E-06,24,0.136,13.2533792,27.89781295,A2148309800_712,,,,,6.174157817,3.326812221,A2146801901_600,46101,1.05E-06,3.1,0.32,36.12803856,2.646000012,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.3686
19,P19,R1,991.78,-49.55,593.55,0.652233839,SCREEN_2,43307,9.70E-08,0.4,0.4,2.05E-12,0.881659679,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.172206619,5.610561596,INNER_SCREEN,46064,1.81E-06,44.8,0.35,5.760844496,3.005657998,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,14.82860925,3.004961566,REAR_BRACKET,46072,1.85E-06,24,0.136,25.63342154,4.052003383,A2146801901_600,46101,1.05E-06,3.1,0.32,49.01727829,2.646000006,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.4413
20,P20,R1,999.89,-47.83,583.41,0.663615486,SCREEN_2,43307,9.70E-08,0.4,0.4,1.88E-12,0.890619012,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.184118459,5.667575533,INNER_SCREEN,46064,1.81E-06,44.8,0.35,5.819385591,3.542234708,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,15.48462601,2.024134151,REAR_BRACKET,46072,1.85E-06,24,0.136,15.90440311,4.626463005,A2146801901_600,46101,1.05E-06,3.1,0.32,59.22738658,2.646000005,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.7838
21,P21,R1,1012.81,-53.94,567.05,0.677716054,SCREEN_2,43307,9.70E-08,0.4,0.4,1.99E-12,0.9209494,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.224444089,5.89930883,INNER_SCREEN,46064,1.81E-06,44.8,0.35,5.978845369,3.603589637,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,16.43623566,0.944817376,REAR_BRACKET,46072,1.85E-06,24,0.136,83.95945315,2.646000002,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.7334
22,P22,R1,1023.59,-50.7,553.58,0.705403119,SCREEN_2,43307,9.70E-08,0.4,0.4,2.10E-12,0.959641216,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.275886617,6.161380047,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.215810636,3.271504145,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,17.22992183,2.18100279,REAR_BRACKET,46072,1.85E-06,24,0.136,7.333132191,5.283877676,A2146801901_600,46101,1.05E-06,3.1,0.32,60.93503627,0,A2146801901_595,46014,9.50E-07,1.15,0.43,2.614772854,0,A2146801901_595,46014,9.50E-07,1.15,0.43,11.51519348,2.646000001,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0813
23,P23,R1,1038.6,-47.85,534.79,0.756561009,SCREEN_2,43307,9.70E-08,0.4,0.4,1.85E-12,1.031323881,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.371191978,6.562970153,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.738763996,3.515876868,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,18.38441661,2.476452829,REAR_BRACKET,46072,1.85E-06,24,0.136,14.06350745,2.92989739,A2146801901_600,46101,1.05E-06,3.1,0.32,66.04516258,0,A2146801901_595,46014,9.50E-07,1.15,0.43,2.531954987,0,A2146801901_595,46014,9.50E-07,1.15,0.43,10.42184268,2.646,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5285
24,P24,R1,1051.17,-56.13,518.85,0.820328086,SCREEN_2,43307,9.70E-08,0.4,0.4,2.50E-12,1.105570274,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.469905932,7.035447195,INNER_SCREEN,46064,1.81E-06,44.8,0.35,7.223896674,3.768989569,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,23.00613577,2.323311529,REAR_BRACKET,46072,1.85E-06,24,0.136,17.57144037,2.569046306,A2146801901_600,46101,1.05E-06,3.1,0.32,68.76067141,0,A2146801901_595,46014,9.50E-07,1.15,0.43,2.50412346,0,A2146801901_595,46014,9.50E-07,1.15,0.43,6.054425549,4,A2146802402_4,46064,1.81E-06,44.8,0.35,0,2.646,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.2608
25,P25,R1,1057.6,-46.16,510.98,0.849931253,SCREEN_2,43307,9.70E-08,0.4,0.4,2.28E-12,1.14603845,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.523710211,7.123670817,INNER_SCREEN,46064,1.81E-06,44.8,0.35,7.65762055,3.90694926,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,38.38584667,2.471406977,REAR_BRACKET,46072,1.85E-06,24,0.136,4.593589409,3.252964372,A2146801901_600,46101,1.05E-06,3.1,0.32,71.23109053,0,A2146801901_595,46014,9.50E-07,1.15,0.43,2.50018841,0,A2146801901_595,46014,9.50E-07,1.15,0.43,6.002483881,4,A2146802402_4,46064,1.81E-06,44.8,0.35,0,2.646,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.7017
26,P26,R1,1074.64,-48.03,489.54,0.933295442,SCREEN_2,43307,9.70E-08,0.4,0.4,2.52E-12,1.266629855,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.684041966,7.19676054,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.230301624,0.719525207,INNER_SCREEN,46064,1.81E-06,44.8,0.35,3.33944245,0.100754648,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.749861956,4.318056324,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,43.03662803,2.878704216,REAR_BRACKET,46072,1.85E-06,24,0.136,4.318056324,3.59838027,A2146801901_600,46101,1.05E-06,3.1,0.32,82.43743369,0,A2146801901_595,46014,9.50E-07,1.15,0.43,2.500010982,0,A2146801901_595,46014,9.50E-07,1.15,0.43,9.990209189,2.646000001,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.9922
27,P27,R1,1093.85,-44.65,465.49,1.043781754,SCREEN_2,43307,9.70E-08,0.4,0.4,3.02E-12,1.415930808,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.88254437,8.045061411,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.257447875,0.804545947,INNER_SCREEN,46064,1.81E-06,44.8,0.35,3.732862778,0.11263086,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.114246672,4.827036847,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,47.3049611,3.218024564,REAR_BRACKET,46072,1.85E-06,24,0.136,9.15928464,14.12460464,A2146801901_600,46101,1.05E-06,3.1,0.32,81.98299403,0,A2146801901_595,46014,9.50E-07,1.15,0.43,2.500010736,0,A2146801901_595,46014,9.50E-07,1.15,0.43,9.980437717,2.646000002,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.1138
28,P28,R1,1112.19,-46.33,442.43,0.980361077,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.178342501,1.63E-06,SCREEN_2,43307,9.70E-08,0.4,0.4,0,0.441013728,SIDE_SUPPORT_BRACKETS,46008,9.70E-08,0.4,0.4,23.45709997,5.540276371,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,53.13494309,3.566882642,REAR_BRACKET,46072,1.85E-06,24,0.136,5.350323963,22.11467238,A2146801901_600,46101,1.05E-06,3.1,0.32,93.02959637,0,A2146801901_595,46014,9.50E-07,1.15,0.43,2.500010409,0,A2146801901_595,46014,9.50E-07,1.15,0.43,9.97299845,2.646000003,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.3768
29,P29,R1,1111.94,-34.3,442.99,0.977757113,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.177847218,5.68E-14,SCREEN_2,43307,9.70E-08,0.4,0.4,23.83372087,5.333222876,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,53.17631818,3.55694436,REAR_BRACKET,46072,1.85E-06,24,0.136,120.3322802,0,A2146801901_595,46014,9.50E-07,1.15,0.43,2.500010406,0,A2146801901_595,46014,9.50E-07,1.15,0.43,9.973183686,2.646000002,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.6806
30,P30,R1,1108.17,-26.9,447.88,0.962449964,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.17404395,5.68E-14,SCREEN_2,43307,9.70E-08,0.4,0.4,9.024996654,2.105996624,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.284225194,1.638077745,INNER_SCREEN,46064,1.81E-06,44.8,0.35,10.26859302,5.221318486,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,52.03914091,3.480878991,REAR_BRACKET,46072,1.85E-06,24,0.136,117.1630518,0,A2146801901_595,46014,9.50E-07,1.15,0.43,2.500010502,0,A2146801901_595,46014,9.50E-07,1.15,0.43,9.974646566,2.646000003,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.9317
31,P31,R1,1092.68,-32.01,467.22,1.03779292,SCREEN_2,43307,9.70E-08,0.4,0.4,2.80E-12,1.404417482,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.867236879,7.979644782,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.255354495,0.79784677,INNER_SCREEN,46064,1.81E-06,44.8,0.35,3.702667025,0.111715027,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.064530035,4.787786869,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,46.92031132,3.191857913,REAR_BRACKET,46072,1.85E-06,24,0.136,104.3787281,0,A2146801901_595,46014,9.50E-07,1.15,0.43,2.500010761,0,A2146801901_595,46014,9.50E-07,1.15,0.43,9.98108683,2.646000002,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5514
32,P32,R1,1070.14,-21.43,495.74,0.9115853,SCREEN_2,43307,9.70E-08,0.4,0.4,2.74E-12,1.2300831,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.635451394,6.989108521,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.223656607,0.698899115,INNER_SCREEN,46064,1.81E-06,44.8,0.35,3.242952956,0.097847519,INNER_SCREEN,46064,1.81E-06,44.8,0.35,4.612811624,4.19556836,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,41.79276571,4.193465113,REAR_BRACKET,46072,1.85E-06,24,0.136,85.7956118,0,A2146801901_595,46014,9.50E-07,1.15,0.43,2.500011019,0,A2146801901_595,46014,9.50E-07,1.15,0.43,9.993151596,2.646000001,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0524
33,P33,R1,1047.05,-19.01,524.77,0.789870741,SCREEN_2,43307,9.70E-08,0.4,0.4,2.28E-12,1.076853708,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.431725953,6.852705414,INNER_SCREEN,46064,1.81E-06,44.8,0.35,7.036260023,3.671092186,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,7.044631097,6.13407826,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,11.98312257,2.819748673,REAR_BRACKET,46072,1.85E-06,24,0.136,11.20903296,8.069549054,A2146801901_600,46101,1.05E-06,3.1,0.32,63.56161976,0,A2146801901_595,46014,9.50E-07,1.15,0.43,2.510926565,0,A2146801901_595,46014,9.50E-07,1.15,0.43,7.935427185,2.20881353,A2146802402_4,46064,1.81E-06,44.8,0.35,0,2.646,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2982
34,P34,R1,1036.16,-19.29,538.45,0.75436567,SCREEN_2,43307,9.70E-08,0.4,0.4,2.30E-12,1.01617313,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.351048366,6.466556282,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.63976761,3.464226579,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,18.24492665,2.309484408,REAR_BRACKET,46072,1.85E-06,24,0.136,13.8569063,2.886855483,A2146801901_600,46101,1.05E-06,3.1,0.32,64.81126103,0,A2146801901_595,46014,9.50E-07,1.15,0.43,2.542905086,0,A2146801901_595,46014,9.50E-07,1.15,0.43,10.56640998,2.646,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0613
35,P35,R1,1013.94,-13.49,566.47,0.686745932,SCREEN_2,43307,9.70E-08,0.4,0.4,1.91E-12,0.922858249,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.22698199,5.872734312,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.030039695,3.146107667,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,10.66341541,3.528508136,REAR_BRACKET,46072,1.85E-06,24,0.136,17.05941261,2.621756389,A2146801901_600,46101,1.05E-06,3.1,0.32,68.73040958,2.646000003,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5214
36,P36,R1,990.36,-11.95,596.1,0.650448977,SCREEN_2,43307,9.70E-08,0.4,0.4,1.86E-12,0.880735561,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.170977962,5.604680842,INNER_SCREEN,46064,1.81E-06,44.8,0.35,5.754806221,3.002507594,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,8.91238683,2.001671729,REAR_BRACKET,46072,1.85E-06,24,0.136,24.49154514,3.102420957,A2146801901_600,46101,1.05E-06,3.1,0.32,58.38233478,2.646000008,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.1262
37,P37,R1,982.1,-26.75,606.17,0.551813034,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,0.100166928,0,INNER_SUPPORT_BRACKET,46032,2.70E-06,70,0.3,2.54E-13,7.512519626,INNER_SCREEN,46064,1.81E-06,44.8,0.35,7.612686555,1.992945939,REAR_BRACKET,46072,1.85E-06,24,0.136,0.020123472,2.172324139,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,36.50137425,17.1462501,A2146801901_600,46101,1.05E-06,3.1,0.32,40.27068915,2.646000012,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0224
38,P38,R1,1057.88,-17.93,511.2,0.844420063,SCREEN_2,43307,9.70E-08,0.4,0.4,2.28E-12,1.144825213,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.522097158,7.116129446,INNER_SCREEN,46064,1.81E-06,44.8,0.35,7.64951392,3.902813225,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,38.89213715,2.302150568,REAR_BRACKET,46072,1.85E-06,24,0.136,79.04324214,0,A2146801901_595,46014,9.50E-07,1.15,0.43,2.500229461,0,A2146801901_595,46014,9.50E-07,1.15,0.43,6.003026194,4,A2146802402_4,46064,1.81E-06,44.8,0.35,0,2.646,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.2998
39,P39,R1,997.15,-23.65,587.34,0.657502323,SCREEN_2,43307,9.70E-08,0.4,0.4,1.99E-12,0.88638169,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.178484747,5.640610755,INNER_SCREEN,46064,1.81E-06,44.8,0.35,5.791698543,3.021755762,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,15.91458035,2.014503873,REAR_BRACKET,46072,1.85E-06,24,0.136,20.12561205,3.72710795,A2146801901_600,46101,1.05E-06,3.1,0.32,55.72690317,2.646000007,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.2365
40,P40,R1,1010.17,-29.8,570.86,0.672539766,SCREEN_2,43307,9.70E-08,0.4,0.4,1.88E-12,0.912454232,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.213149377,5.806526932,INNER_SCREEN,46064,1.81E-06,44.8,0.35,5.962058903,3.110639428,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,16.38270099,2.073759647,REAR_BRACKET,46072,1.85E-06,24,0.136,12.44255769,2.592199523,A2146801901_600,46101,1.05E-06,3.1,0.32,67.48086995,2.646000003,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0744
41,P41,R1,1027.67,-31.23,548.86,0.720652119,SCREEN_2,43307,9.70E-08,0.4,0.4,2.10E-12,0.97604411,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.29769501,6.211189793,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.377560948,3.881779989,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,32.49804594,2.772852586,A2146801901_600,46101,1.05E-06,3.1,0.32,60.02866947,0,A2146801901_595,46014,9.50E-07,1.15,0.43,2.587155121,0,A2146801901_595,46014,9.50E-07,1.15,0.43,11.15059417,2.646000001,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1231
42,P42,R1,1044.77,-33.9,527.33,0.782341116,SCREEN_2,43307,9.70E-08,0.4,0.4,2.05E-12,1.064777139,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.415669605,6.775854522,INNER_SCREEN,46064,1.81E-06,44.8,0.35,6.957350625,3.629922065,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,22.02749705,2.381295245,REAR_BRACKET,46072,1.85E-06,24,0.136,13.1725564,2.514047347,A2146801901_600,46101,1.05E-06,3.1,0.32,68.79509008,0,A2146801901_595,46014,9.50E-07,1.15,0.43,2.515090289,0,A2146801901_595,46014,9.50E-07,1.15,0.43,10.19920119,2.646,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.2936
43,P43,R1,1084.2,-22.97,478.06,0.994541996,SCREEN_2,43307,9.70E-08,0.4,0.4,2.78E-12,1.335809292,INNER_SCREEN,46064,1.81E-06,44.8,0.35,1.776019172,7.589825523,INNER_SCREEN,46064,1.81E-06,44.8,0.35,0.242879993,0.758915909,INNER_SCREEN,46064,1.81E-06,44.8,0.35,3.52174011,0.106257557,INNER_SCREEN,46064,1.81E-06,44.8,0.35,5.009284845,4.974240444,REAR_SUPPORT_BRACKET,46063,2.66E-06,70,0.3,44.96681149,3.035930209,REAR_BRACKET,46072,1.85E-06,24,0.136,97.71679015,0,A2146801901_595,46014,9.50E-07,1.15,0.43,2.500010891,0,A2146801901_595,46014,9.50E-07,1.15,0.43,9.985287955,2.646000001,A2146802402_4,46064,1.81E-06,44.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0482
