x,y,z,Thickness_r1_1,r1P2_1,r1P3_1,Distance_r1_1,Thickness_r1_2,r1P2_2,r1P3_2,Distance_r1_2,Thickness_r1_3,r1P2_3,r1P3_3,Distance_r1_3,Thickness_r1_4,r1P2_4,r1P3_4,Distance_r1_4,Thickness_r1_5,r1P2_5,r1P3_5,Distance_r1_5,Thickness_r1_6,r1P2_6,r1P3_6,Distance_r1_6,Thickness_r1_7,r1P2_7,r1P3_7,Distance_r1_7,Thickness_r1_8,r1P2_8,r1P3_8,Distance_r1_8,Thickness_r1_9,r1P2_9,r1P3_9,Distance_r1_9,Thickness_r1_10,r1P2_10,r1P3_10,Distance_r1_10,Thickness_r2_1,r2P2_1,r2P3_1,Distance_r2_1,Thickness_r2_2,r2P2_2,r2P3_2,Distance_r2_2,Thickness_r2_3,r2P2_3,r2P3_3,Distance_r2_3,Thickness_r2_4,r2P2_4,r2P3_4,Distance_r2_4,Thickness_r2_5,r2P2_5,r2P3_5,Distance_r2_5,Thickness_r2_6,r2P2_6,r2P3_6,Distance_r2_6,Thickness_r2_7,r2P2_7,r2P3_7,Distance_r2_7,Thickness_r2_8,r2P2_8,r2P3_8,Distance_r2_8,Thickness_r2_9,r2P2_9,r2P3_9,Distance_r2_9,Thickness_r2_10,r2P2_10,r2P3_10,Distance_r2_10,A3MS
927.49,191.84,599.55,0.582226692,69,0.22,6.18E-07,0.001002282,69,0.22,8.146043464,1.804107813,69,0.22,13.83192781,2.004564236,69,0.22,8.219563935,3.415934195,69,0.22,72.04261766,1.552210155,46020,0,0.0023652,2.745762056,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17670178,69,0.22,1.26E-06,0.002025649,69,0.22,6.215662029,2.040180892,69,0.22,15.07579439,4.801282434,69,0.22,6.166508951,2.661507442,69,0.22,39.68681955,4.928467065,3.35,0.316,1.044410304,3.645310825,2.55,0.36,1.345686987,0,2.95,0.35,0,0,2.95,0.35,2.594327019,2.94E-08,2.95,0.35,6.13E-13,71.7553
929.17,198.83,583.57,0.589891644,69,0.22,6.82E-07,0.001014723,69,0.22,1.013707128,1.826500514,69,0.22,15.64255093,7.006344789,69,0.22,4.488651865,4.054968188,69,0.22,22.67056907,0,2.95,0.35,0,0,2.95,0.35,2.543055579,0,2.95,0.35,0,0,2.95,0.35,6.237434332,0,2.95,0.35,0,1.224941259,69,0.22,1.42E-06,0.002107125,69,0.22,2.105016564,3.792825111,69,0.22,3.906127381,4.892436412,69,0.22,2.788502463,2.598644755,69,0.22,44.88813256,4.773023766,3.35,0.316,1.014120734,2.533394517,2.55,0.36,125.3443663,0,2.95,0.35,0,0,2.95,0.35,2.765965459,0,2.95,0.35,0,70.3011
930.11,188.07,574.69,0.60983751,69,0.22,7.27E-07,0.00103719,69,0.22,1.036152235,1.866942228,69,0.22,8.96411416,6.187481673,69,0.22,5.47775604,4.647287396,69,0.22,29.40905641,0,2.95,0.35,0,0,2.95,0.35,2.592975311,0,2.95,0.35,0,0,2.95,0.35,13.11971749,0,0.1,0.07,0,1.267317929,69,0.22,1.52E-06,0.00215541,69,0.22,2.215691694,6.005853836,69,0.22,1.066086037,2.799904179,69,0.22,45.70705765,4.755284096,3.35,0.316,1.017146176,2.533593707,2.55,0.36,10.56397932,0,2.95,0.35,0,0,2.95,0.35,18.31915922,2.84E-14,2.95,0.35,0,0,2.95,0.35,96.52712601,72.8658
929.71,174.4,578.44,0.602419719,69,0.22,7.10E-07,0.00103483,69,0.22,1.03379427,1.862693612,69,0.22,14.17716802,2.794040417,69,0.22,37.59003853,0,2.95,0.35,0,0,2.95,0.35,13.93383942,0,2.95,0.35,0,0,2.95,0.35,1.743095897,0,0.1,0.07,0,0,0.1,0.07,15.52244677,1.242726213,69,0.22,1.47E-06,0.002134741,69,0.22,2.132604881,5.123378503,69,0.22,1.999095884,0.554624006,69,0.22,2.527356228,2.504531875,69,0.22,24.56663455,2.725675826,2.2,0.36,46.51612621,2.682261134,2.55,0.36,153.765056,0,2.95,0.35,0,0,2.95,0.35,2.804159817,0,2.95,0.35,0,76.4267
928.47,177.69,590.26,0.591313168,69,0.22,6.54E-07,0.00101172,69,0.22,1.010708011,1.821096648,69,0.22,24.85550811,4.232576346,69,0.22,37.01794811,0,2.95,0.35,0,0,2.95,0.35,2.553510501,0,2.95,0.35,0,0,2.95,0.35,35.5091157,1.538573858,46020,0,0.007213952,2.719764909,70,0.3,0,1.21112702,69,0.22,1.35E-06,0.002072205,69,0.22,2.070131096,3.729968275,69,0.22,11.37725714,2.952172307,69,0.22,4.300078789,2.622275933,69,0.22,64.42027905,4.608305806,2.55,0.36,1.105993394,0,2.95,0.35,0,0,2.95,0.35,4.608305806,0,2.95,0.35,0,0,2.95,0.35,157.7153506,73.0204
927.59,173.75,598.6,0.584401207,69,0.22,6.21E-07,0.001005765,69,0.22,1.004759136,1.810377895,69,0.22,21.04959543,2.011530994,69,0.22,8.773144452,3.133855095,69,0.22,30.77308409,0,2.95,0.35,0,0,2.95,0.35,2.514413743,0,2.95,0.35,0,0,2.95,0.35,33.95903605,1.54514827,46020,0,0.005998373,1.179714166,69,0.22,1.26E-06,0.00203031,69,0.22,2.028278806,4.872744786,69,0.22,16.24630431,4.523642906,69,0.22,5.607889846,2.657007586,69,0.22,37.01021495,4.242917936,2.2,0.36,16.06039002,2.233652023,210,0.3,1.17E-13,0,210,0.3,1.17E-13,7.68E-05,2.55,0.36,1.08679253,1.63E-13,210,0.3,0,75.1862
927.46,158.44,599.86,0.586077242,69,0.22,0.30134098,0.833710044,69,0.22,9.433747444,1.809782885,69,0.22,22.65087747,2.96011575,69,0.22,30.4794676,0,2.95,0.35,0,0,2.95,0.35,2.511174832,0,2.95,0.35,0,0,2.95,0.35,0.009832304,0,0.1,0.07,0,0,0.1,0.07,15.06704899,1.181020147,69,0.22,0.607240383,1.680031724,69,0.22,15.12028557,3.643442294,69,0.22,2.393522197,4.807091795,69,0.22,6.379673575,2.662599247,69,0.22,23.90212521,3.338882956,2.2,0.36,26.34467774,0.153835652,2.55,0.36,6.171582517,0,2.95,0.35,0,0,2.95,0.35,28.68948352,0,2.95,0.35,0,75.8214
928.62,142.87,588.89,0.604872645,69,0.22,0.307334548,0.850292249,69,0.22,5.808622978,5.653729391,69,0.22,16.49396839,5.364974369,69,0.22,1.199580745,4.886380572,69,0.22,29.26598451,0,2.95,0.35,0,0,2.95,0.35,2.561121232,0,2.95,0.35,0,0,2.95,0.35,0.010027865,0,0.1,0.07,0,1.227673586,69,0.22,0.623778427,1.72578698,69,0.22,9.893658691,2.025178033,69,0.22,1.380961561,2.949767524,69,0.22,4.388737703,2.616778195,69,0.22,20.50399652,3.295489176,2.2,0.36,0.131819569,0.485048936,12,0.38,69.74137554,0,2.95,0.35,0,0,2.95,0.35,2.69155773,0,2.95,0.35,0,76.1574
929.45,152.1,580.91,0.601515021,69,0.22,6.97E-07,0.001033969,69,0.22,0.309156062,0.858194347,69,0.22,7.723749147,1.861144367,69,0.22,6.806598965,11.33793283,69,0.22,30.18124178,2.29E-13,2.95,0.35,0,0,2.95,0.35,1.717385326,0,2.95,0.35,0,1.17E-13,2.95,0.35,8.71870951,0,2.95,0.35,0,1.234103473,69,0.22,1.44E-06,0.002121352,69,0.22,6.149796885,2.115526092,69,0.22,1.040312714,3.219046,69,0.22,2.229090986,2.590047332,69,0.22,15.11599407,6.602740516,2.2,0.36,19.92709203,0.443912481,12,0.38,51.26170872,0,2.95,0.35,0,0,2.95,0.35,2.682239227,0,2.95,0.35,0,77.7007
930.04,137.61,575.34,0.618566271,69,0.22,7.29E-07,0.001055038,69,0.22,3.058553693,1.914694228,69,0.22,4.099020865,1.899067924,69,0.22,1.797225034,7.383079229,69,0.22,30.64249273,3.532522872,69,0.22,19.91888116,0,2.95,0.35,0,0,2.95,0.35,0.317291812,0,0.1,0.07,0,0,0.1,0.07,2.209897901,1.261593842,69,0.22,1.50E-06,0.002151797,69,0.22,2.149643863,5.16431305,69,0.22,2.44727213,2.742638679,69,0.22,15.55330476,3.230480972,2.2,0.36,23.47075329,15.96286265,12,0.38,0.457224274,6.340963601,2.1,0.32,8.799500258,1.311758221,2.1,0.32,16.77860089,0,2.95,0.35,0,0,2.95,0.35,2.672397372,76.7298
930.05,124.75,575.23,0.618756435,69,0.22,7.30E-07,0.001058165,69,0.22,3.067619101,2.117697503,69,0.22,3.913841951,1.90469667,69,0.22,1.814835745,7.413057998,69,0.22,30.19286515,3.688015818,69,0.22,20.08882668,0,2.95,0.35,0,0,2.95,0.35,0.582373563,0,0.1,0.07,0,0,0.1,0.07,5.280466186,1.258608638,69,0.22,1.49E-06,0.002152407,69,0.22,2.150252663,4.637203952,69,0.22,0.491456128,0.037115545,69,0.22,2.366307373,2.753767553,69,0.22,15.4751103,3.235598686,2.2,0.36,49.5830508,3.187943047,2.1,0.32,2.248743685,1.308506294,2.1,0.32,16.8139412,0,2.95,0.35,0,0,2.95,0.35,2.672247417,76.9484
928.01,123.62,594.62,0.591887172,69,0.22,0.304715809,0.84304707,69,0.22,5.759128807,2.437726469,69,0.22,17.58648759,6.104282764,69,0.22,0.442606291,1.41641502,69,0.22,34.3414424,0,2.95,0.35,0,0,2.95,0.35,2.549240824,0,0.1,0.07,0,0,0.1,0.07,5.068654391,0,2.95,0.35,0,1.194638251,69,0.22,0.615024583,1.70156801,69,0.22,15.31411215,2.464002385,69,0.22,1.905314755,2.71081311,69,0.22,4.322597338,2.639167292,69,0.22,22.27581722,3.317887235,2.2,0.36,51.68034909,3.818786589,2.1,0.32,13.58862161,0,2.95,0.35,0,0,2.95,0.35,2.700067637,0,2.95,0.35,0,76.2877
926.82,133.5,606,0.59018289,69,0.22,0.300714854,0.83197776,69,0.22,5.68351075,2.405718826,69,0.22,20.54884828,5.01191422,69,0.22,33.54409244,0,2.95,0.35,0,0,2.95,0.35,2.50595711,0,2.95,0.35,0,0,2.95,0.35,0.009811874,0,0.1,0.07,0,0,0.1,0.07,15.03574266,1.174372324,69,0.22,0.598375872,1.655506577,69,0.22,11.30930402,3.590255229,69,0.22,10.75669373,2.710688696,69,0.22,5.198820448,4.992449327,69,0.22,26.87200252,3.475465391,2.2,0.36,0.398658627,4.380213278,12,0.38,19.2423606,27.68117773,2.1,0.32,14.77683596,0,2.95,0.35,0,0,2.95,0.35,2.901942379,74.1329
925.8,142.9,615.68,0.586307924,69,0.22,0.300053646,0.830148419,69,0.22,5.671013922,1.800321873,69,0.22,16.55112671,8.710309184,69,0.22,34.31356736,0,2.95,0.35,0,0,2.95,0.35,2.500447045,0,2.95,0.35,0,0,2.95,0.35,0.0097903,0,0.1,0.07,0,0,0.1,0.07,15.00268227,1.142962817,69,0.22,0.584931819,1.618311363,69,0.22,11.61897768,1.678413587,69,0.22,5.017791338,3.509590906,69,0.22,9.660786499,3.746661983,69,0.22,5.373921814,2.500278936,69,0.22,0.077471753,0.007672085,3.2,0.35,1.66709902,0.007672061,3.2,0.35,0.548117886,0.017619238,3.266,0.3,3.847117936,0.017482999,3.266,0.3,0.296822432,60.1874
924.87,133.71,624.56,0.591213256,69,0.22,0.300866536,0.832397416,69,0.22,5.686377555,2.406932288,69,0.22,20.55921327,5.014442267,69,0.22,33.56101234,0,2.95,0.35,0,0,2.95,0.35,2.507221133,0,2.95,0.35,0,0,2.95,0.35,0.009816823,0,0.1,0.07,0,0,0.1,0.07,15.0433268,1.126240346,69,0.22,0.573140112,1.585687642,69,0.22,10.83234816,4.585120894,69,0.22,24.9624958,3.018631438,69,0.22,5.017207483,1.885711331,69,0.22,2.249894971,0.007702057,3.2,0.35,3.333950467,0.103370462,3.2,0.35,1.378103054,0.007826489,2.379,0.3,2.805312799,0.017114491,2.379,0.3,28.48622274,1.466521845,3.35,0.316,16.91934967,60.1239
925.41,121.13,619.38,0.585253468,69,0.22,0.300081318,0.83022498,69,0.22,5.671536936,2.400650545,69,0.22,18.86772673,2.451276498,69,0.22,37.66133175,0,2.95,0.35,0,0,2.95,0.35,2.500677651,0,2.95,0.35,0,0,2.95,0.35,0.009791203,0,0.1,0.07,0,0,0.1,0.07,15.0040659,1.131100338,69,0.22,0.579957402,1.60454881,69,0.22,10.96119493,3.479744409,69,0.22,20.0952024,2.88527556,69,0.22,6.441836308,2.500503579,69,0.22,0.732046611,0.007684393,3.2,0.35,1.669766506,0.007684421,3.2,0.35,0.823195496,0.007001976,3.266,0.3,2.824962234,0.025698978,3.266,0.3,1.059792663,0.007818688,2.379,0.3,1.671601922,57.6612
926.29,108.44,611.04,0.589015727,69,0.22,0.300259451,0.830717814,69,0.22,5.674903648,1.801556706,69,0.22,22.75178824,5.360585153,69,0.22,31.50349213,0,2.95,0.35,0,0,2.95,0.35,2.502162092,0,2.95,0.35,0,0,2.95,0.35,0.009797015,0,0.1,0.07,0,0,0.1,0.07,15.01297255,1.159941022,69,0.22,0.591297039,1.635921805,69,0.22,11.17551407,3.54778223,69,0.22,15.37798497,2.828127782,69,0.22,3.593443492,2.5000907,69,0.22,2.050163638,0.109768057,3.2,0.35,3.103504615,0.007657068,3.2,0.35,0.427480023,0.007811461,2.379,0.3,1.6658578,0.007810551,2.379,0.3,30.1987822,1.577874362,12,0.38,0.280892352,60.4206
924.34,107.22,629.55,0.588033119,69,0.22,0.302066168,0.835716396,69,0.22,5.709050585,1.812397004,69,0.22,27.0852663,2.718595505,69,0.22,30.17072332,0,2.95,0.35,0,0,2.95,0.35,2.51721806,0,2.95,0.35,0,0,2.95,0.35,0.009855966,0,0.1,0.07,0,0,0.1,0.07,15.10330836,1.103250245,69,0.22,0.566727558,1.567946241,69,0.22,10.71115088,3.400365344,69,0.22,30.92391715,2.92341066,69,0.22,15.31704892,2.81577117,2.2,0.32,24.76496051,5.49915391,3.35,0.316,8.539603437,3.423098487,2.1,0.32,119.3511434,2.601321787,46020,0,7.381197283,3.027990965,46020,0,170.0570957,3.612978706,2.6,0.4,0,55.6773
923.22,122.3,640.22,0.597311938,69,0.22,0.306070489,0.846795019,69,0.22,5.784732264,1.836422933,69,0.22,24.00263464,4.109376805,69,0.22,32.65762309,0,2.95,0.35,0,0,2.95,0.35,2.550587406,0,2.95,0.35,0,0,2.95,0.35,0.009986621,0,0.1,0.07,0,0,0.1,0.07,15.30352444,1.080196899,69,0.22,0.553507091,1.531369616,69,0.22,10.46128405,4.428056723,69,0.22,7.795373559,6.297149996,69,0.22,12.69998458,3.404189856,69,0.22,2.644722651,6.639927617,69,0.22,21.47224202,3.189129809,2.2,0.32,16.58739143,5.344440887,3.35,0.316,5.83168334,2.780503047,2.55,0.36,96.57277899,4.869076805,46020,0,20.72939904,58.4612
922.57,103.55,646.45,0.607601738,69,0.22,0.308825375,0.854416869,69,0.22,5.836799602,1.852952247,69,0.22,27.69134188,2.77942837,69,0.22,30.84584088,0,2.95,0.35,0,0,2.95,0.35,2.573544786,0,2.95,0.35,0,0,2.95,0.35,0.010076508,0,0.1,0.07,0,0,0.1,0.07,15.44126872,1.074394603,69,0.22,0.546081907,1.510826608,69,0.22,10.32094808,4.368655252,69,0.22,40.47643544,2.90545871,69,0.22,28.14263625,8.096973703,2.2,0.32,7.598567209,0.442600039,3.35,0.316,4.540750828,7.323795529,2.55,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,49.8285
920.95,112.21,661.8,0.625827353,69,0.22,0.321693449,0.89001854,69,0.22,6.080006196,1.930160689,69,0.22,28.74645941,2.968425756,69,0.22,32.15665422,0,2.95,0.35,0,0,2.95,0.35,2.680778733,0,2.95,0.35,0,0,2.95,0.35,0.010496374,0,0.1,0.07,0,0,0.1,0.07,16.0846724,1.028433091,69,0.22,0.528644499,1.462583113,69,0.22,9.991381067,3.171866992,69,0.22,16.66754457,1.012429399,69,0.22,12.50964652,6.991709203,69,0.22,1.120701015,7.431138252,69,0.22,18.91707125,15.63428925,69,0.22,1.338553722,17.61450078,2.95,0.35,0,0,2.95,0.35,0,0.063364008,69,0.22,14.03760664,42.5805
919.9,95.44,671.84,0.647017563,69,0.22,0.329638768,0.912000589,69,0.22,6.230172729,1.977832604,69,0.22,9.944102787,1.758073425,69,0.22,17.85543323,2.966748906,69,0.22,32.92470701,0,2.95,0.35,0,0,2.95,0.35,2.746989726,0,2.95,0.35,0,0,2.95,0.35,0.010755618,0,0.1,0.07,0,1.016455733,69,0.22,0.517857991,1.432740439,69,0.22,9.787516056,3.107147942,69,0.22,15.62204933,2.76190928,69,0.22,28.05064113,4.660721911,69,0.22,38.85095833,4.26E-14,2.95,0.35,0,0,2.95,0.35,3.230264244,0,2.95,0.35,0,0,2.95,0.35,29.39203241,3.60E-13,0.1,0.07,0,49.102
918.39,102.71,686.21,0.679681097,69,0.22,0.346076679,0.957478809,69,0.22,6.540849246,2.768613426,69,0.22,25.95575084,3.114690104,69,0.22,38.95018277,0,2.95,0.35,0,0,2.95,0.35,2.883972317,0,2.95,0.35,0,0,2.95,0.35,0.011291962,0,0.1,0.07,0,0,0.1,0.07,17.3038339,0.98826526,69,0.22,0.503200045,1.392186789,69,0.22,9.510480878,3.019200266,69,0.22,45.12027059,4.528800398,69,0.22,54.51917739,0,0.1,0.07,0,0,0.1,0.07,4.74096354,0,2.95,0.35,0,0,2.95,0.35,2.503893096,0,2.95,0.35,0,0,2.95,0.35,33.04102508,51.6639
918.77,86.3,682.52,0.661937324,69,0.22,0.341558929,0.944979701,69,0.22,6.455463771,2.04935357,69,0.22,10.30369431,1.821647616,69,0.22,18.50110861,3.074030354,69,0.22,34.11530667,0,2.95,0.35,0,0,2.95,0.35,2.8463244,0,2.95,0.35,0,0,2.95,0.35,0.011144555,0,0.1,0.07,0,0.98232596,69,0.22,0.506879111,1.402365539,69,0.22,9.58001523,3.041274664,69,0.22,15.29085313,2.703355255,69,0.22,27.45595182,4.561911995,69,0.22,51.52857683,0,2.95,0.35,0,0,2.95,0.35,2.664973342,0,2.95,0.35,0,0,2.95,0.35,1.54539805,0,0.1,0.07,0,51.4275
917.73,78.1,692.49,0.69555882,69,0.22,0.354128588,0.979755757,69,0.22,6.693030324,2.742850506,69,0.22,10.06480003,1.888685797,69,0.22,19.18196513,3.187157283,69,0.22,35.37077896,0,2.95,0.35,0,0,2.95,0.35,2.951071557,0,2.95,0.35,0,0,2.95,0.35,0.011554684,0,0.1,0.07,0,0.976306828,69,0.22,0.497065306,1.375214012,69,0.22,9.394534316,3.849945683,69,0.22,14.1272495,2.651014962,69,0.22,26.92437072,4.47358775,69,0.22,53.80589547,0,0.1,0.07,0,0,0.1,0.07,7.896024638,0,2.95,0.35,0,0,2.95,0.35,2.322905094,0,2.95,0.35,0,55.5592
916.26,71.94,706.44,0.72950735,69,0.22,0.373807637,1.034201128,69,0.22,7.064964367,2.24284579,69,0.22,3.17E-08,2.504511135,69,0.22,8.772019212,1.993640729,69,0.22,20.24791366,3.364268731,69,0.22,40.46360598,0,0.1,0.07,0,0,0.1,0.07,1.154569101,0,2.95,0.35,0,0,2.95,0.35,4.7057946,0.944530529,69,0.22,0.483987893,1.339033169,69,0.22,9.147371207,2.903927314,69,0.22,4.11E-08,3.242718839,69,0.22,11.35758254,2.581268759,69,0.22,26.21601084,4.346041865,69,0.22,52.40015216,0,0.1,0.07,0,0,0.1,0.07,24.19939459,0,0.1,0.07,0,0,0.1,0.07,0,56.2496
915.35,63.69,715.07,0.751572198,69,0.22,0.387053778,1.070848785,69,0.22,7.315316435,2.322322635,69,0.22,3.28E-08,7.483039674,69,0.22,4.193082596,2.064286815,69,0.22,23.55381632,2.855166834,69,0.22,39.93737664,0,0.1,0.07,0,0,0.1,0.07,3.626064358,0,2.95,0.35,0,0,2.95,0.35,3.547139833,0.924784423,69,0.22,0.476256714,1.317643573,69,0.22,9.00125192,2.85754024,69,0.22,4.04E-08,9.207629749,69,0.22,5.159447728,2.540035803,69,0.22,25.79723863,4.286310419,69,0.22,1.820095677,1.354949078,69,0.22,48.37838025,0,0.1,0.07,0,0,0.1,0.07,23.81283563,0,0.1,0.07,0,59.614
913.89,59.44,728.95,0.794243605,69,0.22,0.409836118,1.133879923,69,0.22,7.745902645,2.459016668,69,0.22,3.48E-08,7.923498227,69,0.22,42.47399976,3.339573288,69,0.22,25.66945938,0,2.95,0.35,0,0,2.95,0.35,5.052512355,0,2.95,0.35,0,0,2.95,0.35,0.341706273,0,0.1,0.07,0,0.899907232,69,0.22,0.464359403,1.284727678,69,0.22,8.776392735,2.786156373,69,0.22,3.94E-08,8.977615065,69,0.22,5.030560189,2.476583476,69,0.22,28.2638746,2.704952632,69,0.22,48.6287835,0,0.1,0.07,0,0,0.1,0.07,23.21797007,0,0.1,0.07,0,0,0.1,0.07,19.45684717,59.3882
912.46,39.46,742.6,0.847338919,69,0.22,0.433766499,1.200087312,69,0.22,8.198186858,2.602598992,69,0.22,0.547176645,0.144842042,69,0.22,38.20237731,3.903898487,69,0.22,30.57115795,0,0.1,0.45,0,0,0.1,0.45,2.520102897,0,0.1,0.45,0,0,0.1,0.45,2.54E-13,0,2.95,0.35,0,0.885424571,69,0.22,0.45326316,1.254028075,69,0.22,8.566673758,2.71957896,69,0.22,1.107556349,0.997156684,69,0.22,0.517661844,0.483127352,69,0.22,37.5370944,4.079368439,69,0.22,28.56926429,0,0.1,0.45,0,0,0.1,0.45,2.53519031,0,0.1,0.45,0,0,0.1,0.45,3.60E-13,61.8511
909.56,-39.54,770.15,0.941930271,69,0.22,4.10E-13,3.94E-09,69,0.22,0.00161933,1.61771046,69,0.22,0,2.914793629,69,0.22,12.63078186,8.258572483,69,0.22,18.44352149,17.81289765,69,0.22,43.4300563,0,0.1,0.45,0,0,0.1,0.45,2.564355351,0,0.1,0.45,0,0,0.1,0.45,0,0.838620786,69,0.22,4.10E-13,2.83E-09,69,0.22,0.001441724,1.440282428,69,0.22,0,2.595103479,69,0.22,13.10424679,5.288476233,69,0.22,34.77653074,0,0.1,0.45,0,0,0.1,0.45,1.24194517,0,0.1,0.45,0,0,0.1,0.45,4.469358875,0,0.1,0.45,0,49.4862
910.38,-21.25,762.41,0.922849594,69,0.22,18.59615846,6.038824567,69,0.22,5.522841906,3.791420166,69,0.22,21.75406047,4.236589437,69,0.22,39.61994116,0,0.1,0.45,0,0,0.1,0.45,2.550394095,0,0.1,0.45,0,0,0.1,0.45,8.785072734,0,0.1,0.07,0,0,0.1,0.07,23.53660796,0.858946147,69,0.22,20.93715215,0.983213997,69,0.22,10.43655926,23.18452784,69,0.22,42.99815951,0,0.1,0.45,0,0,0.1,0.45,2.538534232,0,2.95,0.35,0,0,2.95,0.35,1.14E-13,0,0.1,0.45,0,0,0.1,0.45,2.138123509,0,0.1,0.07,0,55.099
909.45,-11.88,771.2,0.946512781,69,0.22,4.63E-09,0.001626208,69,0.22,51.21025655,9.245993257,69,0.22,45.41077393,0,0.1,0.45,0,0,0.1,0.45,2.566313174,0,0.1,0.45,0,0,0.1,0.45,1.61E-13,0,2.95,0.35,0,0,2.95,0.35,1.334482851,0,2.95,0.35,0,0.837680893,69,0.22,3.39E-09,0.001439224,69,0.22,58.00548544,0,0.1,0.45,0,0,0.1,0.45,1.317353452,0,0.1,0.45,0,0,0.1,0.45,4.987255738,0,0.1,0.45,0,0,0.1,0.45,4.279302922,0,0.1,0.45,0,0,0.1,0.45,33.12507123,43.0882
911.02,7.58,756.33,0.90158118,69,0.22,8.62E-08,0.001530444,69,0.22,3.526563367,0.792680369,69,0.22,0.395073616,2.464210022,69,0.22,1.883331817,4.09843068,69,0.22,6.893038299,5.672396675,69,0.22,5.282858231,5.604733307,69,0.22,58.65439671,0,0.1,0.45,0,0,0.1,0.45,2.540154841,0,0.1,0.45,0,0.869236625,69,0.22,8.29E-08,0.001475539,69,0.22,3.806128916,0.231605103,69,0.22,1.060816495,1.659111213,69,0.22,2.636450103,3.294047826,69,0.22,6.492371482,7.803348523,69,0.22,2.286968345,5.29384001,69,0.22,60.22543037,0,0.1,0.45,0,0,0.1,0.45,2.526684392,0,0.1,0.45,0,36.1759
910.05,20.3,765.56,0.936483548,69,0.22,34.21247718,10.54832359,69,0.22,11.31553724,4.638384825,69,0.22,41.08925676,0,0.1,0.45,0,0,0.1,0.45,2.555955303,0,0.1,0.45,0,0,0.1,0.45,1.61E-13,0,2.95,0.35,0,0,2.95,0.35,1.329096758,0,2.95,0.35,0,0.855984433,69,0.22,57.06595242,0,0.1,0.45,0,0,0.1,0.45,1.016937865,0,0.1,0.45,0,0,0.1,0.45,0.189099947,0,0.1,0.45,0,0,0.1,0.45,43.81863257,0,0.1,0.45,0,0,0.1,0.45,0.582531789,0,0.1,0.07,0,57.9285
912.85,26.46,738.89,0.834452103,69,0.22,0.427123653,1.181708773,69,0.22,8.072637075,2.562741918,69,0.22,3.020809648,0.142374552,69,0.22,35.13556997,3.844112876,69,0.22,28.91252675,0,0.1,0.45,0,0,0.1,0.45,2.515590964,0,0.1,0.45,0,0,0.1,0.45,3.22E-13,0,2.95,0.35,0,0.89130123,69,0.22,0.456222516,1.262215624,69,0.22,8.62260557,2.73733509,69,0.22,3.226609825,0.152074172,69,0.22,37.52926814,3.801854291,69,0.22,26.19309676,0,0.1,0.45,0,0,0.1,0.45,2.537672736,0,0.1,0.45,0,0,0.1,0.45,0.003735041,0,2.95,0.35,0,63.938
912.89,4.54,738.54,0.837769075,69,0.22,0.426495851,1.179971854,69,0.22,8.060771616,2.558975105,69,0.22,22.2755134,4.997645409,69,0.22,43.56279261,0,0.1,0.45,0,0,0.1,0.45,2.515184689,0,0.1,0.45,0,0,0.1,0.45,3.60E-13,0,2.95,0.35,0,0,2.95,0.35,2.515184689,0.896714535,69,0.22,0.456504114,1.262994713,69,0.22,8.627927775,2.739024679,69,0.22,25.29373568,5.554465785,69,0.22,39.82666271,0,0.1,0.45,0,0,0.1,0.45,2.535848096,0,0.1,0.45,0,0,0.1,0.45,0.034809923,0,2.95,0.35,0,0,2.95,0.35,14.87369389,64.4047
912.27,-18.14,744.43,0.857190456,69,0.22,1.36E-07,0.001456912,69,0.22,0.435616407,1.209236555,69,0.22,8.260688311,2.622440723,69,0.22,0.551348217,0.14569115,69,0.22,38.49388028,3.933661084,69,0.22,33.93659413,0,0.1,0.45,0,0,0.1,0.45,0.85977126,0,0.1,0.45,0,0,0.1,0.45,12.51558408,0.886109025,69,0.22,1.40E-07,0.001506063,69,0.22,0.450312561,1.250031913,69,0.22,8.539374673,2.710912583,69,0.22,0.569948753,0.150606254,69,0.22,39.79252744,4.066368874,69,0.22,29.70457176,0,2.95,0.35,0,0,2.95,0.35,5.260611276,0,2.95,0.35,0,0,2.95,0.35,13.94290401,60.8225
911.71,-33.15,749.77,0.878246962,69,0.22,1.08E-07,0.001489536,69,0.22,0.598793366,0.889252996,69,0.22,8.639308881,2.681164814,69,0.22,0.563694511,0.1489536,69,0.22,39.35587046,4.02174722,69,0.22,48.37140191,0,0.1,0.07,0,0,0.1,0.07,22.34304009,0,0.1,0.07,0,0,0.1,0.07,29.06241057,0.879816905,69,0.22,1.09E-07,0.001492199,69,0.22,0.599863762,0.890842614,69,0.22,8.654752404,2.685957631,69,0.22,0.564702164,0.149219868,69,0.22,39.42622253,4.028936446,69,0.22,48.45787004,0,0.1,0.07,0,0,0.1,0.07,22.38298023,0,0.1,0.07,0,0,0.1,0.07,28.83436895,57.409
